key;id_now;ff_x;ff_y;fw_x;fw_y;fa_x;fa_y;t_x;t_y
44;356;-0.0;1.0;-0.0;-0.0;3.867537272540769e-16;3.655032119123421e-15;1;1
45;356;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
46;356;-0.0;1.0;-0.0;-0.0;-7.541292233965645e-16;-6.127330668264274e-15;0;0
47;356;-0.0;1.0;-0.0;-0.0;8.42975171282887;-0.0;1;0
48;356;-0.0;1.0;-0.0;-0.0;8.80633030475002e-16;-5.8763951100489385e-15;1;0
49;356;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;-0.0;-0.0;0;1
50;356;-0.0;1.0;-4.5;-6.5;8.292115541456195e-17;5.1126892781797484e-15;0;0
51;356;-0.0;1.0;-0.0;-0.0;-1.0537189641036104;1.2731243761016694e-16;-1;0
52;356;-0.0;1.0;-0.0;-0.0;8.429751712828871;3.1086244689504383e-15;0;0
53;356;-0.0;1.0;-0.0;-0.0;8.429751712828871;-3.1611568923108235;0;0
54;356;-0.0;1.0;-0.0;-0.0;6.322313784621654;-4.21487585641444;0;0
55;356;-0.0;1.0;-0.0;-0.0;2.734880265078846e-15;7.949762184620804e-16;0;0
56;356;-0.0;1.0;-0.0;-0.0;1.1117181537346645e-15;1.3472300164955327e-16;0;0
57;356;-0.0;1.0;-0.0;-0.0;3.1611568923108253;-4.592266228704007e-15;0;0
58;356;-0.0;1.0;-0.0;-0.0;-5.367776666870359e-16;-3.1611568923108266;0;0
59;356;-0.0;1.0;-0.0;-0.0;-7.3760327487252635;-4.2148758564144355;0;0
60;356;-0.0;1.0;-0.0;-0.0;1.3174497578433436e-17;-2.8306574141219026e-16;0;1
61;356;-0.0;1.0;-0.0;-0.0;-3.1611568923108218;4.497157304063368e-16;0;0
62;356;-0.0;1.0;-0.0;-0.0;6.684354855929791e-16;-3.161156892310824;0;1
63;356;-0.0;1.0;-0.0;-0.0;3.694133425111478e-15;-0.0;-1;0
64;356;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;-1.0537189641036102;0;0
65;356;-0.0;1.0;-0.0;-0.0;-1.0577186235262205e-16;-3.1611568923108244;0;0
66;356;-0.0;1.0;-0.0;-0.0;5.469760530157692e-15;-8.627728244647027e-15;0;0
67;356;-0.0;1.0;-0.0;-0.0;-2.1074379282072195;-5.2685948205180475;0;0
68;356;-0.0;1.0;-0.0;-0.0;-1.0577186235262205e-16;2.5762224715499135e-15;0;0
69;356;-0.0;1.0;-0.0;-0.0;-3.161156892310827;-3.161156892310827;0;0
70;356;-0.0;1.0;-0.0;-0.0;-2.107437928207215;-8.429751712828871;0;0
71;356;-0.0;1.0;-0.0;-0.0;1.053718964103609;9.420071223105044e-16;0;1
72;356;-0.0;1.0;-0.0;-0.0;7.376032748725261;-1.053718964103607;0;0
73;356;-0.0;1.0;-0.0;-0.0;4.214875856414436;-7.376032748725264;0;0
75;356;-0.0;1.0;-0.0;-0.0;3.1611568923108258;-4.214875856414437;0;0
76;356;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;-4.214875856414442;1;1
77;356;-0.0;1.0;-0.0;-0.0;2.5233365403736025e-15;4.313864122323513e-15;0;0
78;356;-0.0;1.0;-0.0;-0.0;-0.0;2.734880265078846e-15;0;0
79;356;-0.0;1.0;-0.0;-0.0;2.916847459084742e-16;-2.7942601986688555e-16;0;0
81;356;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
82;356;-0.0;1.0;-0.0;-0.0;1.7763568394002505e-15;-8.429751712828871;0;0
28;357;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
30;357;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;-1;1
31;357;-0.0;1.0;-0.0;-0.0;3.161156892310829;-0.0;1;1
32;357;-0.0;1.0;-11.5;-0.0;-0.0;-0.0;0;1
33;357;-0.0;1.0;-0.0;-0.0;-4.861487920634066e-16;2.729395975239099e-15;-1;1
34;357;-0.0;1.0;-0.0;-0.0;1.0537189641036089;1.0537189641036089;0;1
35;357;-0.0;1.0;-11.5;-0.0;2.7348802650788458e-15;1.367440132539423e-15;0;1
36;357;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
37;357;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;0
38;357;-0.0;1.0;-0.0;-0.0;-4.214875856414436;-4.214875856414441;1;1
39;357;-0.0;1.0;-0.0;-0.0;7.798834236897213e-16;1.4403800035291633e-15;1;1
40;357;-0.0;1.0;-0.0;-0.0;1.1068258912317572e-15;-1.0537189641036082;-1;0
41;357;-0.0;1.0;-0.0;-0.0;3.1611568923108244;1.0841343276007426e-14;0;1
42;357;-0.0;1.0;-0.0;-0.0;6.071079580736816e-16;1.898291189567337e-15;0;1
43;357;-0.0;1.0;-0.0;-0.0;2.7348802650788458e-15;1.053718964103605;0;1
44;357;-0.0;1.0;-11.5;-0.0;1.2555743265892266e-15;2.884037996003634e-15;0;1
45;357;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
46;357;-0.0;1.0;-0.0;-0.0;-1.7130972046966107e-15;-3.621372331370249e-15;0;1
47;357;-0.0;1.0;-0.0;-0.0;3.161156892310831;-2.734880265078846e-15;0;1
48;357;-0.0;1.0;-0.0;-0.0;-3.1183129721811884e-16;-5.421828149848706e-15;0;1
49;357;-1.0;-0.0;-0.0;-0.0;-0.0;-0.0;0;0
50;357;-0.0;1.0;-4.5;-6.5;3.278875826359168e-16;-2.1166157911000228e-15;0;1
51;357;-0.0;1.0;-0.0;-0.0;-6.983508267696649e-16;-3.752892239724807e-15;1;1
52;357;-0.0;1.0;-0.0;-0.0;5.268594820518051;6.217248937900877e-15;0;1
53;357;-0.0;1.0;-0.0;-0.0;7.376032748725266;-1.0537189641036067;0;1
54;357;-0.0;1.0;-0.0;-0.0;4.214875856414437;-4.214875856414437;1;0
55;357;-0.0;1.0;-0.0;-0.0;2.734880265078846e-15;3.3183127588356827e-15;0;0
56;357;-0.0;1.0;-0.0;-0.0;1.2272172421440576e-15;3.2656692207155282e-15;0;1
57;357;-0.0;1.0;-0.0;-0.0;3.1611568923108266;-2.3295623051896283e-15;0;1
58;357;-0.0;1.0;-0.0;-0.0;7.130577274276646e-16;-3.1611568923108284;0;0
59;357;-0.0;1.0;-0.0;-0.0;-7.3760327487252635;-4.2148758564144355;0;1
60;357;-0.0;1.0;-0.0;-0.0;-2.185944806539831e-16;-1.1240995004132556e-15;0;0
61;357;-0.0;1.0;-0.0;-0.0;-3.1611568923108244;-3.652604667211932e-15;0;0
62;357;-0.0;1.0;-0.0;-0.0;4.440892098500626e-16;-8.429751712828873;-1;0
63;357;-0.0;1.0;-0.0;-0.0;1.0537189641036062;-0.0;0;0
64;357;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;5.268594820518046;0;1
65;357;-0.0;1.0;-0.0;-0.0;2.889741019585448e-16;-3.1611568923108266;0;1
66;357;-0.0;1.0;-0.0;-0.0;2.082243828828329e-15;-3.93962979245349e-15;1;1
67;357;-0.0;1.0;-0.0;-0.0;-4.343820876075532e-16;-2.107437928207216;0;0
68;357;-0.0;1.0;-0.0;-0.0;-1.5865779352893292e-16;1.921552034416055e-15;0;1
69;357;-0.0;1.0;-0.0;-0.0;-3.161156892310829;-0.0;0;0
70;357;-0.0;1.0;-0.0;-0.0;-1.0537189641036044;-5.268594820518042;0;1
71;357;-0.0;1.0;-0.0;-0.0;2.1074379282072186;-2.734880265078846e-15;0;0
72;357;-0.0;1.0;-0.0;-0.0;7.3760327487252635;-1.0537189641036098;0;0
73;357;-0.0;1.0;-0.0;-0.0;4.214875856414436;-7.376032748725271;1;0
75;357;-0.0;1.0;-0.0;-0.0;3.1611568923108258;-2.107437928207216;-1;0
76;357;-0.0;1.0;-0.0;-0.0;-6.322313784621656;-6.322313784621654;0;0
77;357;-0.0;1.0;-0.0;-0.0;2.5233365403736025e-15;-2.115437247052441e-16;0;0
78;357;-0.0;1.0;-0.0;-0.0;-0.0;2.734880265078846e-15;1;0
79;357;-0.0;1.0;-0.0;-0.0;2.916847459084742e-16;-2.7942601986688555e-16;0;0
81;357;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
82;357;-0.0;1.0;-0.0;-0.0;-1.3322676295501878e-15;-8.429751712828871;0;0
28;358;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
30;358;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
31;358;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;2
32;358;-0.0;1.0;-11.5;-0.0;-0.0;-0.0;0;1
33;358;-0.0;1.0;-0.0;-0.0;-1.1480665571760018e-15;1.250303106405864e-16;0;0
34;358;-0.0;1.0;-0.0;-0.0;-8.810930484252949e-16;-3.4406956501413016e-15;0;1
35;358;-0.0;1.0;-11.5;-0.0;-1.790527581949911e-15;4.525407847028758e-15;0;1
36;358;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
37;358;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
38;358;-0.0;1.0;-0.0;-0.0;-4.214875856414436;-6.322313784621657;0;1
39;358;-0.0;1.0;-0.0;-0.0;-1.81632808943099e-16;6.157156523168064e-16;0;1
40;358;-0.0;1.0;-0.0;-0.0;1.4714426502640014e-15;-2.1074379282072147;0;1
41;358;-0.0;1.0;-0.0;-0.0;8.429751712828871;1.7763568394002505e-15;0;1
42;358;-0.0;1.0;-0.0;-0.0;9.986455904924572e-16;-4.358273695756815e-16;0;1
43;358;-0.0;1.0;-0.0;-0.0;1.9453883364565127e-15;1.0537189641036058;0;0
44;358;-0.0;1.0;-11.5;-0.0;1.2555743265892266e-15;2.884037996003634e-15;0;0
45;358;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
46;358;-0.0;1.0;-0.0;-0.0;9.633292072870594e-16;-3.161156892310831;-1;0
47;358;-0.0;1.0;-0.0;-0.0;6.698824739726445e-16;-2.7348802650788458e-15;0;0
48;358;-0.0;1.0;-0.0;-0.0;2.459616887719669e-15;-2.963400311102474e-15;0;0
49;358;-1.0;-0.0;-0.0;-0.0;-0.0;-0.0;-1;-1
50;358;-0.0;1.0;-6.0;-6.0;2.0450792644309424e-16;-8.880710021479969e-17;0;0
51;358;-0.0;1.0;-0.0;-0.0;-1.0537189641036104;1.2731243761016694e-16;0;0
52;358;-0.0;1.0;-0.0;-0.0;8.429751712828871;-2.6645352591003757e-15;0;0
53;358;-0.0;1.0;-0.0;-0.0;8.429751712828871;-3.1611568923108235;0;0
54;358;-0.0;1.0;-0.0;-0.0;3.1611568923108275;-2.107437928207219;0;0
55;358;-0.0;1.0;-0.0;-0.0;3.161156892310829;-7.471831836812848e-15;0;1
56;358;-0.0;1.0;-0.0;-0.0;1.1117181537346645e-15;1.3472300164955327e-16;0;0
57;358;-0.0;1.0;-0.0;-0.0;3.161156892310827;-3.224826096164584e-15;1;0
58;358;-0.0;1.0;-0.0;-0.0;4.3809679118095726e-16;-3.1611568923108275;0;1
59;358;-0.0;1.0;-0.0;-0.0;-7.376032748725265;-9.483470676932487;0;0
60;358;-0.0;1.0;-0.0;-0.0;-6.440111785631911e-17;-2.687964310037659e-16;0;0
61;358;-0.0;1.0;-0.0;-0.0;-3.161156892310826;-2.0736208099672652e-15;0;0
62;358;-0.0;1.0;-0.0;-0.0;-1.973745208783139e-15;-3.1611568923108275;0;0
63;358;-0.0;1.0;-0.0;-0.0;3.2710459757009906e-15;5.469760530157692e-15;0;0
64;358;-0.0;1.0;-0.0;-0.0;-3.161156892310827;1.053718964103607;0;0
65;358;-0.0;1.0;-0.0;-0.0;1.3322676295501878e-15;-8.429751712828878;0;0
66;358;-0.0;1.0;-0.0;-0.0;6.262391187801342e-15;1.220409228690999e-15;0;0
67;358;-0.0;1.0;-0.0;-0.0;-4.343820876075532e-16;-2.107437928207216;0;1
68;358;-0.0;1.0;-0.0;-0.0;4.721763415644675e-16;-1.7357431312624343e-15;0;0
69;358;-0.0;1.0;-0.0;-0.0;-3.1611568923108275;-2.1514477713220097e-15;0;0
70;358;-0.0;1.0;-0.0;-0.0;1.0537189641036093;-8.429751712828875;0;0
71;358;-0.0;1.0;-0.0;-0.0;3.161156892310826;-2.107437928207217;0;0
72;358;-0.0;1.0;-0.0;-0.0;7.3760327487252635;-1.0537189641036102;0;1
73;358;-0.0;1.0;-0.0;-0.0;1.0537189641036084;-1.0537189641036075;0;0
75;358;-0.0;1.0;-0.0;-0.0;4.2148758564144355;-6.322313784621653;0;1
76;358;-0.0;1.0;-0.0;-0.0;-6.322313784621651;-4.214875856414437;0;0
77;358;-0.0;1.0;-0.0;-0.0;1.367440132539423e-15;-1.7905275819499107e-15;0;1
78;358;-0.0;1.0;-0.0;-0.0;-3.664044792118457e-16;5.779482039170898e-16;0;1
79;358;-0.0;1.0;-0.0;-0.0;2.916847459084742e-16;-2.7942601986688555e-16;0;0
81;358;-0.0;1.0;-0.0;-0.0;-0.0;-1.367440132539423e-15;0;0
82;358;-0.0;1.0;-0.0;-0.0;-0.0;-8.429751712828871;0;0
28;359;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
30;359;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
31;359;-0.0;1.0;-0.0;-0.0;2.7348802650788458e-15;-1.578983857244667e-15;0;1
32;359;-0.0;1.0;-11.5;-0.0;-0.0;-0.0;0;0
33;359;-0.0;1.0;-0.0;-0.0;-1.50664118572967e-15;3.6635732468914264e-15;0;1
34;359;-0.0;1.0;-0.0;-0.0;4.71804452631866e-16;-2.318160347728668e-15;1;1
35;359;-0.0;1.0;-11.5;-0.0;-1.790527581949911e-15;-6.104391704273424e-15;0;1
36;359;-0.0;1.0;-0.0;-0.0;2.0845247174999854e-16;-6.291091772985578e-17;1;1
37;359;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
38;359;-0.0;1.0;-0.0;-0.0;-4.214875856414437;-6.322313784621652;0;1
39;359;-0.0;1.0;-0.0;-0.0;-1.81632808943099e-16;6.157156523168064e-16;0;1
40;359;-0.0;1.0;-0.0;-0.0;1.4714426502640014e-15;-2.1074379282072147;0;0
41;359;-0.0;1.0;-0.0;-0.0;8.429751712828871;1.7763568394002505e-15;0;0
42;359;-0.0;1.0;-0.0;-0.0;9.986455904924572e-16;-4.358273695756815e-16;0;0
43;359;-0.0;1.0;-0.0;-0.0;2.1074379282072195;3.1611568923108258;0;1
44;359;-0.0;1.0;-11.5;-0.0;3.867537272540769e-16;3.655032119123421e-15;0;0
45;359;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
46;359;-0.0;1.0;-0.0;-0.0;6.071134082892903e-16;-8.564467297631667e-15;0;1
47;359;-0.0;1.0;-0.0;-0.0;-1.762924248483314e-16;4.230874494104878e-16;0;1
48;359;-0.0;1.0;-0.0;-0.0;2.459616887719669e-15;-2.963400311102474e-15;0;0
49;359;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
50;359;-0.0;1.0;-6.0;-6.0;3.3891307187165933e-16;1.0636644822618405e-15;0;1
51;359;-0.0;1.0;-0.0;-0.0;-1.0537189641036104;1.2731243761016694e-16;0;0
52;359;-0.0;1.0;-0.0;-0.0;3.161156892310828;2.734880265078846e-15;1;1
53;359;-0.0;1.0;-0.0;-0.0;8.429751712828873;-3.1611568923108218;0;0
54;359;-0.0;1.0;-0.0;-0.0;3.1611568923108284;-2.1074379282072173;0;0
55;359;-0.0;1.0;-0.0;-0.0;3.161156892310828;-1.7283603219115219e-15;0;0
56;359;-0.0;1.0;-0.0;-0.0;-7.650941210341787e-16;-5.691651143492294e-16;0;0
57;359;-0.0;1.0;-0.0;-0.0;-2.3653370568456837e-15;-1.0537189641036138;0;0
58;359;-0.0;1.0;-0.0;-0.0;1.3322676295501878e-15;-8.429751712828873;0;0
59;359;-0.0;1.0;-0.0;-0.0;-3.1611568923108284;-3.1611568923108244;0;0
60;359;-0.0;1.0;-0.0;-0.0;-6.440111785631911e-17;-2.687964310037659e-16;0;1
61;359;-0.0;1.0;-0.0;-0.0;-2.1074379282072164;-2.674335267009998e-16;0;1
62;359;-0.0;1.0;-0.0;-0.0;-3.8667368895642494e-16;-3.161156892310829;0;0
63;359;-0.0;1.0;-0.0;-0.0;9.592531600326322e-16;5.89284797956818e-15;0;0
64;359;-0.0;1.0;-0.0;-0.0;-3.161156892310827;1.053718964103607;0;0
65;359;-0.0;1.0;-0.0;-0.0;8.881784197001252e-16;-8.429751712828878;0;0
66;359;-0.0;1.0;-0.0;-0.0;7.418287595635522e-15;-7.618862740661272e-15;0;0
67;359;-0.0;1.0;-0.0;-0.0;-2.1074379282072195;-5.2685948205180475;0;0
68;359;-0.0;1.0;-0.0;-0.0;4.721763415644675e-16;-1.7357431312624343e-15;0;0
69;359;-0.0;1.0;-0.0;-0.0;-3.1611568923108275;-2.1514477713220097e-15;-1;0
70;359;-0.0;1.0;-0.0;-0.0;1.0537189641036093;-8.429751712828875;-1;0
71;359;-0.0;1.0;-0.0;-0.0;3.161156892310826;-2.107437928207217;0;1
72;359;-0.0;1.0;-0.0;-0.0;7.3760327487252635;-1.0537189641036089;0;0
73;359;-0.0;1.0;-0.0;-0.0;1.0537189641036084;-1.0537189641036075;0;1
75;359;-0.0;1.0;-0.0;-0.0;6.322313784621655;-7.376032748725261;0;0
76;359;-0.0;1.0;-0.0;-0.0;-6.322313784621656;-4.214875856414442;0;0
77;359;-0.0;1.0;-0.0;-0.0;6.837200662697114e-16;-4.525407847028758e-15;-1;0
78;359;-0.0;1.0;-0.0;-0.0;-3.1731558705786575e-16;3.5243721937011797e-15;0;0
79;359;-0.0;1.0;-0.0;-0.0;2.3862237747906667e-16;-1.164445244416658e-16;0;1
81;359;-0.0;1.0;-0.0;-0.0;1.1558964078341788e-15;1.3674401325394229e-15;0;0
82;359;-0.0;1.0;-0.0;-0.0;8.017252217317439e-17;-3.1611568923108293;0;0
28;360;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
30;360;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
31;360;-0.0;1.0;-0.0;-0.0;2.7348802650788458e-15;-1.578983857244667e-15;0;1
32;360;-0.0;1.0;-11.5;-0.0;-0.0;-0.0;1;1
33;360;-0.0;1.0;-0.0;-0.0;-3.7179611134774594e-16;-3.991460829527344e-15;0;1
34;360;-0.0;1.0;-0.0;-0.0;-1.1340914669766953e-15;-2.2319411100717965e-15;0;1
35;360;-0.0;1.0;-11.5;-0.0;-2.115437247052441e-16;-1.790527581949911e-15;-1;1
36;360;-0.0;1.0;-0.0;-0.0;1.5340694413278235e-17;-1.3562461101486944e-16;0;0
37;360;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;0
38;360;-0.0;1.0;-0.0;-0.0;-6.322313784621654;-6.322313784621651;0;0
39;360;-0.0;1.0;-0.0;-0.0;6.369685493985241e-16;2.966882755920283e-15;1;1
40;360;-0.0;1.0;-0.0;-0.0;8.947745196809613e-16;1.6456405089795772e-15;1;1
41;360;-0.0;1.0;-0.0;-0.0;8.429751712828875;-1.3322676295501878e-15;1;1
42;360;-0.0;1.0;-0.0;-0.0;-6.968760183071737e-16;3.974019272762799e-15;0;1
43;360;-0.0;1.0;-0.0;-0.0;-1.0577186235262195e-16;1.0537189641036036;1;1
44;360;-0.0;1.0;-11.5;-0.0;3.867537272540769e-16;3.655032119123421e-15;0;1
45;360;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
46;360;-0.0;1.0;-0.0;-0.0;1.1033402819797907e-15;-3.1611568923108293;0;0
47;360;-0.0;1.0;-0.0;-0.0;6.698824739726441e-16;-3.581055163899821e-15;0;1
48;360;-0.0;1.0;-0.0;-0.0;-3.1183129721811884e-16;-5.421828149848706e-15;0;0
49;360;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
50;360;-0.0;1.0;-8.5;-6.5;7.392893253105048e-16;9.91766193795692e-16;0;0
51;360;-0.0;1.0;-0.0;-0.0;-9.25950836892707e-16;-4.5193578299537204e-15;0;1
52;360;-0.0;1.0;-0.0;-0.0;-3.1611568923108293;2.1514477713220093e-15;0;0
53;360;-0.0;1.0;-0.0;-0.0;8.429751712828875;-3.1611568923108253;0;1
54;360;-0.0;1.0;-0.0;-0.0;1.0537189641036102;-1.0537189641036089;1;1
55;360;-0.0;1.0;-0.0;-0.0;3.161156892310832;-3.730431628566677e-15;0;0
56;360;-0.0;1.0;-0.0;-0.0;-7.650941210341787e-16;-5.691651143492294e-16;0;0
57;360;-0.0;1.0;-0.0;-0.0;-9.978969243062612e-16;-1.0537189641036087;0;1
58;360;-0.0;1.0;-0.0;-0.0;8.881784197001252e-16;-8.429751712828875;0;0
59;360;-0.0;1.0;-0.0;-0.0;-3.1611568923108284;-3.1611568923108244;1;1
60;360;-0.0;1.0;-0.0;-0.0;-2.185944806539831e-16;-1.1240995004132556e-15;0;0
61;360;-0.0;1.0;-0.0;-0.0;-3.1611568923108293;-9.177244021330862e-16;0;0
62;360;-0.0;1.0;-0.0;-0.0;-3.8667368895642494e-16;-3.161156892310829;-1;0
63;360;-0.0;1.0;-0.0;-0.0;9.592531600326322e-16;5.89284797956818e-15;0;1
64;360;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;5.268594820518046;0;1
65;360;-0.0;1.0;-0.0;-0.0;2.889741019585448e-16;-3.1611568923108266;0;0
66;360;-0.0;1.0;-0.0;-0.0;1.5254396160673413e-15;2.7993930859356657e-15;0;1
67;360;-0.0;1.0;-0.0;-0.0;-4.343820876075532e-16;-2.107437928207216;-1;0
68;360;-0.0;1.0;-0.0;-0.0;4.721763415644675e-16;-1.7357431312624343e-15;0;0
69;360;-0.0;1.0;-0.0;-0.0;-3.0448894532776774e-15;3.3183127588356827e-15;0;0
70;360;-0.0;1.0;-0.0;-0.0;1.7763568394002505e-15;-9.483470676932482;0;0
71;360;-0.0;1.0;-0.0;-0.0;5.268594820518053;-3.1611568923108244;0;1
72;360;-0.0;1.0;-0.0;-0.0;7.3760327487252635;-1.0537189641036098;1;0
73;360;-0.0;1.0;-0.0;-0.0;3.1611568923108284;-5.268594820518047;0;0
75;360;-0.0;1.0;-0.0;-0.0;4.2148758564144355;-6.322313784621657;0;0
76;360;-0.0;1.0;-0.0;-0.0;-4.214875856414434;-4.214875856414444;1;0
77;360;-0.0;1.0;-0.0;-0.0;-2.115437247052439e-16;-2.115437247052441e-16;0;0
78;360;-0.0;1.0;-0.0;-0.0;-4.0891670686082757e-16;1.2106808585216558e-15;0;0
79;360;-0.0;1.0;-0.0;-0.0;2.916847459084742e-16;-2.7942601986688555e-16;0;0
81;360;-0.0;1.0;-0.0;-0.0;1.1558964078341788e-15;2.734880265078846e-15;0;1
82;360;-0.0;1.0;-0.0;-0.0;6.607651675857086e-15;-3.1611568923108284;0;0
28;361;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
30;361;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
32;361;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;0;1
33;361;-0.0;1.0;-0.0;-0.0;-1.3130891769623542e-16;-2.1944423398510412e-17;0;1
34;361;-0.0;1.0;-0.0;-0.0;-8.86399537478213e-16;2.159782919202907e-15;0;1
35;361;-0.0;1.0;-0.0;-0.0;-0.0;3.157967714489334e-15;0;1
36;361;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
37;361;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
38;361;-0.0;1.0;-0.0;-0.0;-4.214875856414436;-4.214875856414439;0;1
39;361;-0.0;1.0;-0.0;-0.0;-5.501350964857653e-16;-3.1611568923108258;0;1
40;361;-0.0;1.0;-0.0;-0.0;1.1068258912317572e-15;-1.0537189641036082;0;0
41;361;-0.0;1.0;-0.0;-0.0;8.429751712828873;-1.3322676295501878e-15;0;0
42;361;-0.0;1.0;-0.0;-0.0;9.849420170363926e-16;3.9479383865140516e-15;0;1
43;361;-0.0;1.0;-11.5;-0.0;2.6063261685922365e-16;-3.5243721937011797e-15;0;1
44;361;-0.0;1.0;-11.5;-0.0;3.867537272540769e-16;3.655032119123421e-15;0;0
45;361;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;1;1
46;361;-0.0;1.0;-0.0;-0.0;-9.0761147318022e-16;-4.6429911400682656e-15;-1;1
47;361;-0.0;1.0;-0.0;-0.0;3.161156892310825;-2.734880265078846e-15;0;0
48;361;-0.0;1.0;-0.0;-0.0;-3.1183129721811884e-16;-5.421828149848706e-15;0;1
49;361;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;-1;0
50;361;-0.0;1.0;-8.5;-6.5;1.8457004951184119e-16;2.3024442100608674e-15;0;1
51;361;-0.0;1.0;-0.0;-0.0;-1.0537189641036104;1.2731243761016694e-16;0;0
52;361;-0.0;1.0;-0.0;-0.0;-3.1611568923108293;-0.0;0;1
53;361;-0.0;1.0;-0.0;-0.0;8.429751712828871;-3.1611568923108253;0;0
54;361;-0.0;1.0;-0.0;-0.0;1.0537189641036082;2.787766196255157e-15;0;0
55;361;-0.0;1.0;-0.0;-0.0;8.429751712828876;-1.3322676295501878e-15;0;1
56;361;-0.0;1.0;-0.0;-0.0;-2.3672234748740426e-16;2.012818700627719e-15;0;1
57;361;-0.0;1.0;-0.0;-0.0;-2.7884245062561715e-15;-1.0537189641036089;0;0
58;361;-0.0;1.0;-0.0;-0.0;-2.34147273146939e-16;-3.161156892310831;0;0
59;361;-0.0;1.0;-0.0;-0.0;-7.3760327487252635;-9.483470676932486;0;0
60;361;-0.0;1.0;-0.0;-0.0;-2.185944806539831e-16;-1.1240995004132556e-15;0;1
61;361;-0.0;1.0;-0.0;-0.0;-3.1611568923108195;1.0843469045220685e-15;0;0
62;361;-0.0;1.0;-0.0;-0.0;-3.984074762183253e-16;-3.161156892310825;0;1
63;361;-0.0;1.0;-0.0;-0.0;1.0537189641036062;-1.0537189641036089;0;0
64;361;-0.0;1.0;-0.0;-0.0;-5.268594820518045;1.0537189641036093;0;0
65;361;-0.0;1.0;-0.0;-0.0;2.889741019585448e-16;-3.1611568923108266;0;0
66;361;-0.0;1.0;-0.0;-0.0;-3.2115119556666597e-15;2.376305636525178e-15;1;0
67;361;-0.0;1.0;-0.0;-0.0;-7.711294063533194e-16;-1.0537189641036129;0;1
68;361;-0.0;1.0;-0.0;-0.0;-5.2885931176311024e-17;1.420326063715734e-15;0;1
69;361;-0.0;1.0;-0.0;-0.0;-2.62180200386719e-15;-2.1514477713220097e-15;0;0
70;361;-0.0;1.0;-0.0;-0.0;-2.107437928207219;-9.48347067693248;0;0
71;361;-0.0;1.0;-0.0;-0.0;5.268594820518049;-3.1611568923108297;0;1
72;361;-0.0;1.0;-0.0;-0.0;4.193461499470938e-15;-8.064682499407175e-16;0;0
73;361;-0.0;1.0;-0.0;-0.0;3.1611568923108266;-2.107437928207221;0;0
75;361;-0.0;1.0;-0.0;-0.0;4.214875856414436;-6.322313784621657;0;0
76;361;-0.0;1.0;-0.0;-0.0;-4.214875856414437;-6.322313784621654;0;0
77;361;-0.0;1.0;-0.0;-0.0;1.3674401325394229e-15;1.3674401325394229e-15;0;0
78;361;-0.0;1.0;-0.0;-0.0;-4.0891670686082757e-16;1.2106808585216558e-15;1;1
79;361;-0.0;1.0;-0.0;-0.0;1.7460140290282656e-16;4.783779299377122e-16;1;0
81;361;-0.0;1.0;-0.0;-0.0;2.7348802650788458e-15;-1.790527581949911e-15;1;0
82;361;-0.0;1.0;-0.0;-0.0;-2.115437247052439e-16;-3.1611568923108266;0;1
83;361;-0.0;1.0;-0.0;-0.0;1.0537189641036058;-10.537189641036093;0;0
28;362;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;1;1
