key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
179,84,0,1,0,0,-6.92866536929918e-16,1.36744013253942e-15,0,2,0,1,3,3
1,85,0,1,0,0,0,0,-1,2,-0.447213595499958,0.894427190999916,3,3
2,85,0,1,0,0,1.15589640783418e-15,0,0,1,0,1,3,3
4,85,0,1,0,0,6.00147089175649e-16,-3.4318946625542e-16,0,2,0,1,3,3
172,85,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
174,85,0,1,0,0,0,0,0,1,0,1,3,3
175,85,0,1,0,0,0,0,0,2,0,1,3,3
176,85,0,1,0,0,0,0,0,1,0,1,3,3
177,85,0,1,0,0,-3.16115689231083,2.15144777132201e-15,0,2,0,1,3,3
178,85,0,1,0,0,-1.15589640783418e-15,1.57898385724467e-15,0,2,0,1,3,3
179,85,0,1,0,0,1.40269143239634e-15,0,-1,1,-0.707106781186547,0.707106781186547,4,3
1,86,0,1,0,0,0,0,0,1,0,1,3,3
2,86,0,1,0,0,-4.23087449410488e-16,1.57898385724467e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
4,86,0,1,0,0,-3.8926167447142e-16,-7.61991470146677e-15,0,1,0,1,3,3
172,86,0,1,0,0,0,0,0,1,0,1,3,3
174,86,0,1,0,0,0,0,0,2,0,1,3,3
175,86,0,1,0,0,0,0,0,1,0,1,3,3
176,86,0,1,0,0,0,0,1,2,0.447213595499958,0.894427190999916,3,3
177,86,0,1,0,0,-3.16115689231083,1.12926812683833e-15,0,1,0,1,3,3
178,86,0,1,0,0,9.44352683128935e-16,4.10232039761827e-15,0,1,0,1,3,3
179,86,0,1,0,0,-6.92866536929918e-16,-2.11543724705244e-16,0,1,0,1,3,3
1,87,0,1,0,0,0,0,-1,0,-1,0,5,3
2,87,0,1,0,0,-1.15589640783418e-15,0,-1,1,-0.707106781186547,0.707106781186547,4,3
3,87,0,1,0,0,0,0,0,2,0,1,3,3
4,87,0,1,0,0,-3.8926167447142e-16,-7.61991470146677e-15,0,1,0,1,3,3
172,87,0,1,0,0,0,0,0,1,0,1,3,3
174,87,0,1,0,0,1.10409364732137e-15,6.28628098911284e-16,0,1,0,1,3,3
175,87,0,1,0,0,0,0,0,1,0,1,3,3
176,87,0,1,0,0,9.728370169343e-18,7.75370436231573e-17,0,1,0,1,3,3
177,87,0,1,0,0,1.69206211845632e-15,-8.78807328899338e-15,0,1,0,1,3,3
178,87,0,1,0,0,3.16115689231083,-1.36744013253942e-15,0,2,0,1,3,3
179,87,0,1,0,0,6.32231378462166,6.32231378462166,0,1,0,1,3,3
1,88,0,1,0,0,0,0,0,1,0,1,3,3
2,88,0,1,0,0,1.15589640783418e-15,0,0,1,0,1,3,3
3,88,0,1,0,0,0,0,0,1,0,1,3,3
4,88,0,1,0,0,2.45961688771967e-15,-2.96340031110247e-15,0,1,0,1,3,3
8,88,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
172,88,0,1,0,0,1.12112973012181e-16,-9.33587866486894e-17,0,1,0,1,3,3
174,88,0,1,0,0,3.92079983747703e-17,1.40658408133083e-15,0,1,0,1,3,3
175,88,0,1,0,0,0,0,0,2,0,1,3,3
176,88,0,1,0,0,9.728370169343e-18,7.75370436231573e-17,0,2,0,1,3,3
177,88,0,1,0,0,1.69206211845632e-15,-8.78807328899338e-15,1,2,0.447213595499958,0.894427190999916,3,3
178,88,0,1,0,0,2.10743792820722,1.79052758194991e-15,1,1,0.707106781186547,0.707106781186547,2,3
179,88,0,1,0,0,8.42975171282887,5.26859482051804,0,2,0,1,3,3
1,89,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
2,89,0,1,0,0,1.15589640783418e-15,0,-1,0,-1,0,5,3
3,89,0,1,0,0,0,0,0,1,0,1,3,3
4,89,0,1,0,0,2.45961688771967e-15,-2.96340031110247e-15,0,1,0,1,3,3
8,89,0,1,0,0,0,0,0,1,0,1,3,3
172,89,0,1,0,0,-1.22870103228323e-15,5.72879675493201e-16,1,0,1,0,1,3
174,89,0,1,0,0,3.92079983747703e-17,1.40658408133083e-15,0,2,0,1,3,3
175,89,0,1,0,0,0,0,0,1,0,1,3,3
176,89,0,1,0,0,9.728370169343e-18,7.75370436231573e-17,0,1,0,1,3,3
177,89,0,1,0,0,-3.16115689231083,2.15144777132201e-15,0,1,0,1,3,3
178,89,0,1,0,0,-2.11543724705244e-16,7.2602881121076e-15,0,2,0,1,3,3
179,89,0,1,0,0,6.32231378462166,6.32231378462166,-1,1,-0.707106781186547,0.707106781186547,4,3
1,90,0,1,0,0,0,0,0,1,0,1,3,3
2,90,0,1,0,0,-1.15589640783418e-15,0,0,1,0,1,3,3
3,90,0,1,0,0,0,0,0,1,0,1,3,3
4,90,0,1,0,0,-1.05371896410361,1.27312437610167e-16,0,2,0,1,3,3
8,90,0,1,0,0,0,0,0,1,0,1,3,3
172,90,0,1,0,0,-4.04424761467829e-16,-6.40756247197187e-16,0,1,0,1,3,3
174,90,0,1,0,0,1.10409364732137e-15,6.28628098911284e-16,0,1,0,1,3,3
175,90,0,1,0,0,0,0,0,1,0,1,3,3
176,90,0,1,0,0,9.728370169343e-18,7.75370436231573e-17,0,2,0,1,3,3
177,90,0,1,0,0,-3.16115689231083,2.15144777132201e-15,0,2,0,1,3,3
178,90,0,1,0,0,-3.36951143919458e-15,8.26132376543518e-15,0,2,0,1,3,3
179,90,0,1,0,0,5.26859482051805,8.42975171282887,0,1,0,1,3,3
1,91,0,1,0,0,0,0,0,1,0,1,3,3
2,91,0,1,0,0,-1.15589640783418e-15,0,0,1,0,1,3,3
3,91,0,1,0,0,0,0,0,1,0,1,3,3
4,91,0,1,0,0,-2.10743792820722,-3.00231379177985e-15,0,1,0,1,3,3
5,91,0,1,0,0,-1.7296330032871e-16,-1.41107948369754e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
8,91,0,1,0,0,0,0,0,1,0,1,3,3
172,91,0,1,0,0,-4.04424761467829e-16,-6.40756247197187e-16,1,1,0.707106781186547,0.707106781186547,2,3
174,91,0,1,0,0,1.10409364732137e-15,6.28628098911284e-16,0,1,0,1,3,3
175,91,0,1,0,0,0,0,0,1,0,1,3,3
176,91,0,1,0,0,-3.53521366356846e-17,2.283487068673e-16,0,1,0,1,3,3
177,91,0,1,0,0,-3.16115689231083,2.15144777132201e-15,0,1,0,1,3,3
178,91,0,1,0,0,-3.15796771448933e-15,3.94745964311167e-15,0,2,0,1,3,3
179,91,0,1,0,0,5.26859482051805,8.42975171282887,0,2,0,1,3,3
1,92,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
2,92,0,1,0,0,-1.15589640783418e-15,0,-1,1,-0.707106781186547,0.707106781186547,4,3
3,92,0,1,0,0,0,0,0,0,0,0,0,3
4,92,0,1,0,0,-2.10743792820722,-3.00231379177985e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
5,92,0,1,0,0,4.58251141228862e-16,1.40841588033908e-16,0,1,0,1,3,3
8,92,0,1,0,0,0,0,0,1,0,1,3,3
172,92,0,1,0,0,-8.56879777093555e-17,5.95112096266971e-18,0,1,0,1,3,3
174,92,0,1,0,0,1.10409364732137e-15,6.28628098911284e-16,0,2,0,1,3,3
175,92,0,1,0,0,0,0,0,2,0,1,3,3
176,92,0,1,0,0,-3.53521366356846e-17,2.283487068673e-16,0,1,0,1,3,3
177,92,0,1,0,0,-3.16115689231083,2.15144777132201e-15,0,2,0,1,3,3
178,92,0,1,0,0,-1.57898385724467e-15,6.30834135093401e-16,0,1,0,1,3,3
179,92,0,1,0,0,3.16115689231083,8.42975171282888,0,1,0,1,3,3
1,93,0,1,0,0,0,0,0,1,0,1,3,3
2,93,0,1,0,0,-1.15589640783418e-15,0,0,1,0,1,3,3
3,93,0,1,0,0,0,0,0,1,0,1,3,3
4,93,0,1,0,0,-2.10743792820722,-3.00231379177985e-15,0,1,0,1,3,3
5,93,0,1,0,0,-1.7296330032871e-16,-1.41107948369754e-15,0,1,0,1,3,3
8,93,0,1,0,0,0,0,0,0,0,0,0,3
9,93,0,1,0,0,-6.32231378462166,-4.21487585641444,0,1,0,1,3,3
172,93,0,1,0,0,-8.56879777093555e-17,5.95112096266971e-18,0,2,0,1,3,3
174,93,0,1,0,0,1.53898702488085e-15,-2.47180234588597e-16,0,1,0,1,3,3
175,93,0,1,0,0,-2.04137440562074e-17,-9.32519418457557e-17,-1,1,-0.707106781186547,0.707106781186547,4,3
176,93,0,1,0,0,9.728370169343e-18,7.75370436231573e-17,1,2,0.447213595499958,0.894427190999916,3,3
177,93,0,1,0,0,-3.16115689231083,1.12926812683833e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
178,93,0,1,0,0,1.15589640783418e-15,-2.88974101958544e-16,0,2,0,1,3,3
179,93,0,1,0,0,1.05371896410361,7.37603274872527,0,1,0,1,3,3
1,94,0,1,0,0,0,0,0,1,0,1,3,3
2,94,0,1,0,0,-1.15589640783418e-15,0,-1,1,-0.707106781186547,0.707106781186547,4,3
3,94,0,1,0,0,0,0,0,1,0,1,3,3
4,94,0,1,0,0,-2.10743792820722,-3.00231379177985e-15,0,1,0,1,3,3
5,94,0,1,0,0,-1.7296330032871e-16,-1.41107948369754e-15,0,1,0,1,3,3
8,94,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
9,94,0,1,0,0,-6.32231378462166,-4.21487585641444,0,0,0,0,0,3
172,94,0,1,0,0,-7.29367327987316e-17,-3.921757175792e-16,1,1,0.707106781186547,0.707106781186547,2,3
174,94,0,1,0,0,1.53898702488085e-15,-2.47180234588597e-16,0,1,0,1,3,3
175,94,0,1,0,0,0,0,0,1,0,1,3,3
176,94,0,1,0,0,3.05886989428079e-16,9.69284726960171e-16,0,1,0,1,3,3
177,94,0,1,0,0,-3.77769841170137e-15,-3.74140020824617e-15,0,1,0,1,3,3
178,94,0,1,0,0,1.05371896410361,-5.12790049702284e-16,0,2,0,1,3,3
179,94,0,1,0,0,1.05371896410361,7.37603274872527,0,2,0,1,3,3
1,95,0,1,0,0,0,0,0,0,0,0,0,3
2,95,0,1,0,0,3.16115689231083,-1.57898385724467e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
3,95,0,1,0,0,0,0,0,1,0,1,3,3
4,95,0,1,0,0,-2.10743792820722,-3.00231379177985e-15,0,1,0,1,3,3
5,95,0,1,0,0,1.18538280975417e-15,1.97033256267607e-15,-1,0,-1,0,5,3
8,95,0,1,0,0,0,0,0,1,0,1,3,3
9,95,0,1,0,0,-4.21487585641444,-4.21487585641444,0,1,0,1,3,3
172,95,0,1,0,0,-7.29367327987316e-17,-3.921757175792e-16,0,1,0,1,3,3
174,95,0,1,0,0,1.53898702488085e-15,-2.47180234588597e-16,0,2,0,1,3,3
175,95,0,1,0,0,0,0,0,2,0,1,3,3
176,95,0,1,0,0,3.05886989428079e-16,9.69284726960171e-16,0,2,0,1,3,3
177,95,0,1,0,0,-3.77769841170137e-15,-3.74140020824617e-15,0,1,0,1,3,3
178,95,0,1,0,0,-3.17315587057866e-16,-1.1707274064432e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
179,95,0,1,0,0,5.62306889204875e-15,3.16115689231083,0,1,0,1,3,3
1,96,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
2,96,0,1,0,0,8.42975171282887,4.44089209850063e-15,0,1,0,1,3,3
3,96,0,1,0,0,0,0,0,1,0,1,3,3
4,96,0,1,0,0,-3.16115689231083,-9.17724402133086e-16,0,1,0,1,3,3
5,96,0,1,0,0,1.03733267863961e-15,1.05536169991632e-15,0,1,0,1,3,3
6,96,0,1,0,0,0,0,0,1,0,1,3,3
8,96,0,1,0,0,0,0,0,0,0,0,0,3
9,96,0,1,0,0,-4.21487585641444,-4.21487585641444,0,1,0,1,3,3
172,96,0,1,0,0,2.90568372667209e-16,-5.63229947756291e-16,0,1,0,1,3,3
174,96,0,1,0,0,1.00762748343321e-15,3.21276557214127e-15,1,1,0.707106781186547,0.707106781186547,2,3
175,96,0,1,0,0,0,0,0,1,0,1,3,3
176,96,0,1,0,0,3.05886989428079e-16,9.69284726960171e-16,0,1,0,1,3,3
177,96,0,1,0,0,-6.19730697212035e-16,-2.73488026507885e-15,0,2,0,1,3,3
178,96,0,1,0,0,3.16115689231083,2.10743792820722,0,2,0,1,3,3
179,96,0,1,0,0,1.09766104501999e-15,3.16115689231083,0,1,0,1,3,3
1,97,0,1,0,0,0,0,0,1,0,1,3,3
2,97,0,1,0,0,3.16115689231083,0,-1,1,-0.707106781186547,0.707106781186547,4,3
3,97,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
4,97,0,1,0,0,-7.37603274872526,-1.05371896410361,0,1,0,1,3,3
5,97,0,1,0,0,2.15301865026237e-15,3.22647442231648e-15,0,1,0,1,3,3
6,97,0,1,0,0,0,0,0,1,0,1,3,3
8,97,0,1,0,0,0,0,0,1,0,1,3,3
9,97,0,1,0,0,-4.21487585641444,-4.21487585641444,0,1,0,1,3,3
172,97,0,1,0,0,5.32510003316491e-16,1.40938853679467e-15,0,1,0,1,3,3
174,97,0,1,0,0,-3.56465144198093e-16,1.09105746124032e-15,0,1,0,1,3,3
175,97,0,1,0,0,0,0,0,1,0,1,3,3
176,97,0,1,0,0,3.05886989428079e-16,9.69284726960171e-16,0,2,0,1,3,3
177,97,0,1,0,0,-3.77769841170137e-15,-3.74140020824617e-15,0,1,0,1,3,3
178,97,0,1,0,0,1.05371896410361,1.05371896410361,0,1,0,1,3,3
179,97,0,1,0,0,6.56742157517768e-15,3.16115689231082,0,1,0,1,3,3
1,98,0,1,0,0,0,0,0,1,0,1,3,3
2,98,0,1,0,0,8.42975171282887,4.44089209850063e-15,0,1,0,1,3,3
3,98,0,1,0,0,0,0,0,1,0,1,3,3
4,98,0,1,0,0,-7.37603274872526,-1.05371896410361,0,1,0,1,3,3
5,98,0,1,0,0,2.15301865026237e-15,3.22647442231648e-15,0,1,0,1,3,3
6,98,0,1,0,0,1.74601402902827e-16,4.78377929937712e-16,0,0,0,0,0,3
8,98,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
9,98,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
10,98,0,1,0,0,-3.15678833924838e-17,-1.54079912874858e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
172,98,0,1,0,0,5.32510003316491e-16,1.40938853679467e-15,1,0,1,0,1,3
174,98,0,1,0,0,-5.30650443360683e-16,2.60024810075716e-16,0,1,0,1,3,3
175,98,0,1,0,0,0,0,0,2,0,1,3,3
176,98,0,1,0,0,5.6199366347076e-16,9.30374160245801e-16,0,1,0,1,3,3
177,98,0,1,0,0,-6.19730697212035e-16,-2.73488026507885e-15,0,2,0,1,3,3
178,98,0,1,0,0,3.16115689231083,2.10743792820722,0,2,0,1,3,3
179,98,0,1,0,0,2.25355745285417e-15,2.10743792820721,0,1,0,1,3,3
1,99,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
2,99,0,1,0,0,8.42975171282887,4.44089209850063e-15,0,1,0,1,3,3
3,99,0,1,0,0,0,0,0,1,0,1,3,3
4,99,0,1,0,0,-7.37603274872526,-1.05371896410361,-1,1,-0.707106781186547,0.707106781186547,4,3
5,99,0,1,0,0,2.15301865026237e-15,3.22647442231648e-15,-1,0,-1,0,5,3
6,99,0,1,0,0,-1.3686922127213e-18,2.78741032255569e-18,0,1,0,1,3,3
8,99,0,1,0,0,0,0,0,0,0,0,0,3
9,99,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
10,99,0,1,0,0,1.02689419249311e-15,6.47589219350962e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
172,99,0,1,0,0,1.31129184721592e-16,4.84235517305719e-16,0,1,0,1,3,3
174,99,0,1,0,0,-5.30650443360683e-16,2.60024810075716e-16,1,2,0.447213595499958,0.894427190999916,3,3
175,99,0,1,0,0,0,0,0,1,0,1,3,3
176,99,0,1,0,0,3.05886989428079e-16,9.69284726960171e-16,0,2,0,1,3,3
177,99,0,1,2,-2,-3.77769841170137e-15,-3.74140020824617e-15,0,1,0,1,3,3
178,99,0,1,0,0,1.05371896410361,1.05371896410361,0,1,0,1,3,3
179,99,0,1,0,0,2.25355745285417e-15,2.10743792820721,0,2,0,1,3,3
1,100,0,1,0,0,0,0,0,1,0,1,3,3
2,100,0,1,0,0,3.16115689231083,0,-1,1,-0.707106781186547,0.707106781186547,4,3
3,100,0,1,0,0,0,0,0,1,0,1,3,3
4,100,0,1,0,0,-7.37603274872526,-1.05371896410361,0,1,0,1,3,3
5,100,0,1,0,0,9.80514061737249e-16,2.11589127601223e-15,0,1,0,1,3,3
6,100,0,1,0,0,-1.3686922127213e-18,2.78741032255569e-18,0,1,0,1,3,3
8,100,0,1,0,0,0,0,0,1,0,1,3,3
9,100,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
10,100,0,1,0,0,-1.11296602916396e-16,2.50679682434691e-15,0,1,0,1,3,3
172,100,0,1,0,0,1.94768592944565e-16,8.8493737749622e-16,0,1,0,1,3,3
174,100,0,1,0,0,-2.6832899380809e-16,6.2758639401387e-16,0,1,0,1,3,3
175,100,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
176,100,0,1,0,0,5.6199366347076e-16,9.30374160245801e-16,0,1,0,1,3,3
177,100,0,1,4,-2,-6.19730697212035e-16,-2.73488026507885e-15,1,1,0.707106781186547,0.707106781186547,2,3
178,100,0,1,0,0,3.16115689231083,2.10743792820722,0,2,0,1,3,3
179,100,0,1,0,0,1.09296992338313e-15,-4.09997483679984e-15,0,1,0,1,3,3
1,101,0,1,0,0,0,0,0,1,0,1,3,3
2,101,0,1,0,0,8.42975171282887,4.44089209850063e-15,0,0,0,0,0,3
3,101,0,1,0,0,0,0,0,1,0,1,3,3
4,101,0,1,0,0,-7.37603274872526,-1.05371896410361,0,1,0,1,3,3
5,101,0,1,0,0,9.80514061737249e-16,2.11589127601223e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
6,101,0,1,0,0,-1.3686922127213e-18,2.78741032255569e-18,0,1,0,1,3,3
8,101,0,1,0,0,0,0,1,0,1,0,1,3
9,101,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
10,101,0,1,0,0,1.02689419249311e-15,6.47589219350962e-16,-1,0,-1,0,5,3
172,101,0,1,0,0,1.94768592944565e-16,8.8493737749622e-16,0,1,0,1,3,3
174,101,0,1,0,0,-2.6832899380809e-16,6.2758639401387e-16,1,1,0.707106781186547,0.707106781186547,2,3
175,101,0,1,0,0,-2.66392298380269e-17,-2.02603193906207e-17,0,1,0,1,3,3
176,101,0,1,0,0,1.53457061029126e-15,1.00638866271949e-15,0,2,0,1,3,3
177,101,0,1,3,0,1.69206211845632e-15,5.46976053015769e-15,0,2,0,1,3,3
178,101,0,1,0,0,1.05371896410361,1.05371896410361,0,1,0,1,3,3
179,101,0,1,0,0,1.09296992338313e-15,-4.09997483679984e-15,0,1,0,1,3,3
1,102,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
2,102,0,1,0,0,8.42975171282887,0,-1,1,-0.707106781186547,0.707106781186547,4,3
3,102,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
