key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
109,764,0,1,0,-7.5,-3.16115689231083,5.83432493756837e-16,0,0,0,0,0,3
110,764,0,1,0,0,-3.16115689231082,-3.15796771448933e-15,-1,0,-1,0,5,3
111,764,0,1,0,0,-1.57349956740492e-15,8.86947845926375e-15,0,0,0,0,0,3
112,764,0,1,0,0,1.36744013253942e-15,1.57898385724467e-15,0,0,0,0,0,3
113,764,0,1,0,0,4.44089209850063e-16,-8.42975171282887,0,0,0,0,0,3
114,764,0,1,0,0,4.44089209850063e-16,-8.42975171282888,0,0,0,0,0,3
115,764,0,1,0,0,2.10743792820722,-3.16115689231083,-1,0,-1,0,5,3
116,764,0,1,0,0,-1.00103565332758e-15,2.62012683003052e-15,0,0,0,0,0,3
117,764,0,1,0,0,2.1937159358988e-17,2.173384930681e-15,0,0,0,0,0,3
118,764,0,1,0,0,-8.42975171282887,4.44089209850063e-15,0,0,0,0,0,3
119,764,0,1,0,0,6.42901369019032e-15,-3.16115689231083,1,0,1,0,1,3
120,764,0,1,0,0,-1.9463083723571e-16,3.51588403304199e-16,0,0,0,0,0,3
121,764,0.707106781186547,0.707106781186547,0,0,-4.81322812224674e-16,-7.04874438740236e-15,0,0,0,0,0,2
122,764,0,1,0,0,-3.07289096741704e-16,-6.0540687836173e-16,1,0,1,0,1,3
123,764,0,1,0,0,-1.05371896410361,-7.37603274872526,0,0,0,0,0,3
124,764,0,1,0,0,-8.42975171282887,-1.33226762955019e-15,0,0,0,0,0,3
125,764,0,1,0,0,-5.26859482051804,-2.10743792820722,0,0,0,0,0,3
126,764,0,1,0,0,-10.5371896410361,-2.10743792820722,0,0,0,0,0,3
127,764,-0.707106781186547,0.707106781186547,0,0,-8.85798522936261e-16,5.33854791901174e-16,0,1,0,1,3,4
128,764,0,1,0,0,3.61865202457516e-15,-1.01957435222122e-14,0,0,0,0,0,3
129,764,0,1,0,0,2.10743792820722,-10.5371896410361,0,0,0,0,0,3
130,764,0,1,0,0,2.09790353014468e-15,5.18666730214034e-15,0,0,0,0,0,3
131,764,0,1,0,0,8.12274162756323e-17,5.53264921509985e-15,0,0,0,0,0,3
132,764,0,1,0,0,5.75602643098659e-16,-3.5566210924636e-15,0,0,0,0,0,3
133,764,0,1,0,0,1.09766104501999e-15,4.52540784702876e-15,0,0,0,0,0,3
134,764,0,1,0,0,3.16115689231083,-8.42975171282887,0,0,0,0,0,3
85,765,0,1,-11.5,0,0,0,0,0,0,0,0,3
87,765,0,1,0,0,0,0,0,1,0,1,3,3
89,765,0,1,11.5,0,0,0,0,1,0,1,3,3
91,765,0,1,0,0,0,0,0,0,0,0,0,3
92,765,0,1,-23.5,0,9.72219806813079e-16,3.77199900864315e-15,0,0,0,0,0,3
93,765,0,1,23,0,0,0,0,1,0,1,3,3
94,765,0,1,0,0,0,0,0,1,0,1,3,3
95,765,0,1,11.5,0,-2.10743792820722,-3.16115689231083,0,0,0,0,0,3
96,765,0,1,0,0,-3.69134054111488e-16,-4.35089682062632e-15,0,1,0,1,3,3
97,765,0,1,0,0,4.4620813415836e-16,1.97308322757765e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
98,765,0,1,0,0,-4.19548459281968e-16,1.05371896410361,0,1,0,1,3,3
99,765,0,1,0,0,-6.92866536929918e-16,4.0221478754451e-15,0,0,0,0,0,3
100,765,0,1,0,0,-6.43346311581478e-16,-1.03356948614688e-15,0,0,0,0,0,3
101,765,0,1,0,0,-1.05371896410361,-1.05371896410361,0,0,0,0,0,3
102,765,0,1,0,0,-6.19730697212034e-16,2.31179281566836e-15,0,1,0,1,3,3
103,765,0,1,0,0,7.37603274872527,7.37603274872527,0,1,0,1,3,3
104,765,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
105,765,0,1,0,0,-2.05885334161771e-16,-2.80013665702966e-15,0,1,0,1,3,3
