key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
1,98,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
7,98,0,1,0,0,0,0,0,1,0,1,3,3
8,98,0,1,0,0,0,0,0,1,0,1,3,3
12,98,0,1,0,0,-1.50910184506762e-15,6.91972515102424e-16,0,1,0,1,3,3
175,98,0,1,0,0,8.05944798141574e-16,7.78269613547436e-17,0,1,0,1,3,3
176,98,0,1,0,0,1.61380125384895e-16,2.59034292832885e-15,0,1,0,1,3,3
177,98,0,1,0,0,-1.99893257763384e-15,1.05771862352622e-16,0,1,0,1,3,3
178,98,0,1,0,0,-4.21487585641444,4.21487585641444,0,1,0,1,3,3
179,98,0,1,0,0,4.00230254150914e-16,5.13801240666097e-15,0,1,0,1,3,3
1,99,0,1,0,0,0,0,0,1,0,1,3,3
7,99,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
8,99,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
12,99,0,1,0,0,-1.50910184506762e-15,6.91972515102424e-16,0,2,0,1,3,3
19,99,0,1,0,0,0,0,0,1,0,1,3,3
176,99,0,1,0,0,1.61380125384895e-16,2.59034292832885e-15,0,2,0,1,3,3
177,99,0,1,0,0,-4.19948720389171e-16,1.36744013253942e-15,0,1,0,1,3,3
178,99,0,1,0,0,-4.21487585641444,4.21487585641444,0,1,0,1,3,3
179,99,0,1,0,0,4.00230254150914e-16,5.13801240666097e-15,1,1,0.707106781186547,0.707106781186547,2,3
1,100,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
7,100,0,1,0,0,0,0,0,1,0,1,3,3
8,100,0,1,0,0,0,0,0,2,0,1,3,3
12,100,0,1,0,0,-4.34382087607553e-16,-2.10743792820722,-1,1,-0.707106781186547,0.707106781186547,4,3
19,100,0,1,0,0,0,0,0,1,0,1,3,3
175,100,0,1,0,0,4.72572925665911e-16,-2.70465323711139e-15,0,1,0,1,3,3
176,100,0,1,0,0,-3.86291363920488e-16,1.70066964112254e-15,1,1,0.707106781186547,0.707106781186547,2,3
177,100,0,1,0,0,-4.19948720389171e-16,1.00886550398575e-15,0,1,0,1,3,3
178,100,0,1,0,0,-6.32231378462165,4.21487585641443,0,1,0,1,3,3
179,100,0,1,0,0,1.66189852433771e-15,1.55884322273624e-15,0,2,0,1,3,3
1,101,0,1,0,0,0,0,0,1,0,1,3,3
5,101,0,1,0,0,0,0,0,1,0,1,3,3
7,101,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
8,101,0,1,0,0,0,0,0,1,0,1,3,3
12,101,0,1,0,0,-1.50910184506762e-15,6.91972515102424e-16,0,1,0,1,3,3
175,101,0,1,0,0,5.88916783596584e-16,1.81715586294576e-15,0,1,0,1,3,3
176,101,0,1,0,0,1.96325261534069e-16,1.5130772273619e-15,0,1,0,1,3,3
177,101,0,1,0,0,-5.01437862564375e-17,3.94745964311167e-16,0,1,0,1,3,3
178,101,0,1,0,0,-5.26859482051805,2.10743792820722,0,1,0,1,3,3
179,101,0,1,0,0,1.40984579023973e-16,1.27463030138338e-15,1,1,0.707106781186547,0.707106781186547,2,3
1,102,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
3,102,0,1,0,0,0,0,0,1,0,1,3,3
5,102,0,1,0,0,0,0,0,1,0,1,3,3
7,102,0,1,0,0,0,0,0,1,0,1,3,3
8,102,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
12,102,0,1,0,0,-1.50910184506762e-15,6.91972515102424e-16,0,1,0,1,3,3
19,102,0,1,0,0,4.44089209850063e-15,0,0,1,0,1,3,3
175,102,0,1,0,0,-4.12118869730994e-16,-4.20600842505203e-15,0,1,0,1,3,3
176,102,0,1,0,0,1.96325261534069e-16,1.5130772273619e-15,0,1,0,1,3,3
177,102,0,1,0,0,-5.01437862564375e-17,3.94745964311167e-16,0,2,0,1,3,3
178,102,0,1,0,0,-5.26859482051805,2.10743792820722,1,2,0.447213595499958,0.894427190999916,3,3
179,102,0,1,0,0,3.92079983747703e-17,1.40658408133083e-15,0,2,0,1,3,3
1,103,0,1,0,0,0,0,0,1,0,1,3,3
3,103,0,1,0,0,0,0,0,1,0,1,3,3
5,103,0,1,0,0,0,0,0,1,0,1,3,3
7,103,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
8,103,0,1,0,0,0,0,0,2,0,1,3,3
12,103,0,1,0,0,-5.74436964192738e-16,1.22590289002905e-15,0,1,0,1,3,3
19,103,0,1,0,0,4.44089209850063e-15,0,0,1,0,1,3,3
175,103,0,1,0,0,-4.12118869730994e-16,-4.20600842505203e-15,0,2,0,1,3,3
176,103,0,1,0,0,1.96325261534069e-16,1.5130772273619e-15,0,1,0,1,3,3
177,103,0,1,0,0,-6.03547544096537e-16,3.94745964311167e-16,0,1,0,1,3,3
