key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
8,68,0,1,0,0,0,0,0,1,0,1,3,3
169,68,0,1,0,0,4.44089209850063e-16,8.42975171282887,-1,1,-0.707106781186547,0.707106781186547,4,3
170,68,0,1,0,0,-10.5371896410361,-3.5527136788005e-15,0,1,0,1,3,3
171,68,0,1,0,0,-2.86859702842935e-15,3.58574628553668e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
1,69,0,1,0,0,0,0,0,1,0,1,3,3
4,69,0,1,0,0,0,0,0,1,0,1,3,3
8,69,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
169,69,0,1,0,0,8.88178419700125e-16,8.42975171282887,0,2,0,1,3,3
170,69,0,1,0,0,-12.6446275692433,0,0,2,0,1,3,3
171,69,0,1,0,0,-1.43429851421467e-15,-3.31831275883568e-15,0,1,0,1,3,3
1,70,0,1,0,0,0,0,0,1,0,1,3,3
4,70,0,1,0,0,0,0,0,1,0,1,3,3
8,70,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
169,70,0,1,0,0,-2.22280619857122e-16,3.16115689231083,-1,2,-0.447213595499958,0.894427190999916,3,3
170,70,0,1,0,0,-12.6446275692433,1.05371896410361,0,1,0,1,3,3
171,70,0,1,0,0,-3.71477192725032e-15,-2.3071016940315e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
4,71,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
8,71,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
169,71,0,1,0,0,2.54005754624556e-17,-1.30587678675712e-15,0,1,0,1,3,3
170,71,0,1,0,0,-13.6983465333469,-1.05371896410361,0,1,0,1,3,3
171,71,0,1,0,0,2.60116350172835e-15,4.95318641807611e-15,0,1,0,1,3,3
1,72,0,1,0,0,0,0,0,1,0,1,3,3
3,72,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
4,72,0,1,0,0,0,0,0,2,0,1,3,3
8,72,0,1,0,0,-1.08209390734029e-15,3.10903630681525e-16,0,1,0,1,3,3
169,72,0,1,0,0,5.16379600237808e-16,-6.05014852756461e-16,-1,2,-0.447213595499958,0.894427190999916,3,3
170,72,0,1,0,0,-13.6983465333469,0,0,1,0,1,3,3
171,72,0,1,0,0,-5.14907044146499e-15,2.28516453467251e-15,0,2,0,1,3,3
1,73,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
3,73,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
4,73,0,1,0,0,0,0,0,1,0,1,3,3
8,73,0,1,0,0,-5.59585542066278e-18,-4.7267823503788e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
9,73,0,1,0,0,0,0,0,1,0,1,3,3
169,73,0,1,0,0,2.54005754624556e-17,-1.30587678675712e-15,0,1,0,1,3,3
170,73,0,1,0,0,-12.6446275692433,-3.16115689231083,0,2,0,1,3,3
171,73,0,1,0,0,9.04847013323908e-15,4.51443926734926e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
1,74,0,1,0,0,0,0,0,1,0,1,3,3
4,74,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
7,74,0,1,0,0,-1.33218883268251e-15,-5.46976053015769e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
8,74,0,1,0,0,-5.59585542066278e-18,-4.7267823503788e-15,0,1,0,1,3,3
9,74,0,1,0,0,1.82577888180682e-15,0,-1,1,-0.707106781186547,0.707106781186547,4,3
169,74,0,1,0,0,2.54005754624556e-17,-1.30587678675712e-15,0,2,0,1,3,3
170,74,0,1,0,0,-14.7520654974505,-2.10743792820722,0,1,0,1,3,3
171,74,0,1,0,0,-2.21596059217883e-15,3.14699913480984e-15,0,1,0,1,3,3
1,75,0,1,0,0,0,0,0,1,0,1,3,3
3,75,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
4,75,0,1,0,0,0,0,0,1,0,1,3,3
6,75,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,75,0,1,0,0,1.09766104501999e-15,0,0,1,0,1,3,3
8,75,0,1,0,0,1.84464356887203e-16,-1.9827372271622e-15,0,1,0,1,3,3
9,75,0,1,0,0,1.82577888180682e-15,0,0,1,0,1,3,3
169,75,0,1,0,0,-4.18562717287843e-16,-1.53557302017521e-16,-1,2,-0.447213595499958,0.894427190999916,3,3
170,75,0,1,0,0,-12.6446275692433,-2.10743792820722,0,2,0,1,3,3
171,75,0,1,0,0,-1.79287314276834e-15,5.88187939988869e-15,0,2,0,1,3,3
1,76,0,1,0,0,0,0,0,1,0,1,3,3
3,76,0,1,0,0,0,0,0,1,0,1,3,3
4,76,0,1,0,0,0,0,0,1,0,1,3,3
6,76,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,76,0,1,0,0,2.46795024562156e-16,0,0,1,0,1,3,3
8,76,0,1,0,0,3.93835478883573e-16,-4.99862432328423e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
9,76,0,1,0,0,1.82577888180682e-15,0,0,1,0,1,3,3
169,76,0,1,0,0,1.40760847299675e-16,-4.15688007838627e-16,0,2,0,1,3,3
170,76,0,1,0,0,-10.5371896410361,-2.10743792820722,0,1,0,1,3,3
171,76,0,1,0,0,0,4.25433010228918e-16,0,1,0,1,3,3
1,77,0,1,0,0,0,0,0,1,0,1,3,3
3,77,0,1,0,0,0,0,0,1,0,1,3,3
4,77,0,1,0,0,0,0,0,1,0,1,3,3
6,77,0,1,0,0,0,0,0,1,0,1,3,3
7,77,0,1,0,0,2.46795024562156e-16,0,0,1,0,1,3,3
8,77,0,1,0,0,1.84464356887203e-16,-1.9827372271622e-15,0,1,0,1,3,3
9,77,0,1,0,0,1.82577888180682e-15,0,0,2,0,1,3,3
169,77,0,1,0,0,-5.56229946989773e-16,4.33279803416716e-16,0,1,0,1,3,3
170,77,0,1,0,0,-8.42975171282887,1.05371896410361,-1,1,-0.707106781186547,0.707106781186547,4,3
171,77,0,1,0,0,4.23087449410488e-16,7.84007638782586e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
3,78,0,1,0,0,0,0,-1,0,-1,0,5,3
4,78,0,1,0,0,0,0,0,1,0,1,3,3
6,78,0,1,0,0,0,0,-1,0,-1,0,5,3
7,78,0,1,0,0,2.46795024562156e-16,0,0,1,0,1,3,3
8,78,0,1,0,0,1.84464356887203e-16,-1.9827372271622e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
9,78,0,1,0,0,3.40476273905149e-15,-8.62772824464703e-15,0,1,0,1,3,3
169,78,0,1,0,0,-5.56229946989773e-16,4.33279803416716e-16,0,2,0,1,3,3
170,78,0,1,0,0,-7.37603274872527,1.77635683940025e-15,0,2,0,1,3,3
171,78,0,1,0,0,3.16115689231083,2.94876955060252e-15,0,2,0,1,3,3
1,79,0,1,0,0,0,0,0,1,0,1,3,3
3,79,0,1,0,0,0,0,0,1,0,1,3,3
4,79,0,1,0,0,0,0,0,1,0,1,3,3
6,79,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,79,0,1,0,0,1.13078261211657e-16,0,-1,2,-0.447213595499958,0.894427190999916,3,3
8,79,0,1,0,0,1.09444517188843e-17,-2.29109572495118e-15,0,1,0,1,3,3
9,79,0,1,0,0,3.40476273905149e-15,-8.62772824464703e-15,0,1,0,1,3,3
169,79,0,1,0,0,3.20040160148964e-16,7.32923395148647e-17,-1,2,-0.447213595499958,0.894427190999916,3,3
170,79,0,1,0,0,-5.26859482051804,1.05371896410361,0,1,0,1,3,3
171,79,0,1,0,0,2.10743792820722,-1.68475571959729e-15,0,1,0,1,3,3
1,80,0,1,0,0,0,0,0,1,0,1,3,3
3,80,0,1,0,0,0,0,0,1,0,1,3,3
4,80,0,1,0,0,0,0,0,1,0,1,3,3
6,80,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,80,0,1,0,0,2.981675289641e-15,7.26263367292603e-15,0,1,0,1,3,3
8,80,0,1,0,0,2.67343535175324e-16,-2.48255682849763e-15,-1,2,-0.447213595499958,0.894427190999916,3,3
9,80,0,1,0,0,2.11514956786681e-15,-6.31593542897867e-15,0,1,0,1,3,3
169,80,0,1,0,0,2.51446515632092e-17,3.98809606698164e-16,0,1,0,1,3,3
170,80,0,1,0,0,-5.26859482051805,2.10743792820722,0,1,0,1,3,3
171,80,0,1,0,0,2.10743792820722,2.5233365403736e-15,0,2,0,1,3,3
3,81,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
4,81,0,1,0,0,0,0,0,1,0,1,3,3
6,81,0,1,0,0,0,0,0,1,0,1,3,3
7,81,0,1,0,0,2.981675289641e-15,7.26263367292603e-15,0,1,0,1,3,3
8,81,0,1,0,0,-2.8325053854026e-16,-1.12703666520126e-15,0,1,0,1,3,3
9,81,0,1,0,0,2.11514956786681e-15,-6.31593542897867e-15,0,1,0,1,3,3
169,81,0,1,0,0,2.51446515632092e-17,3.98809606698164e-16,-1,2,-0.447213595499958,0.894427190999916,3,3
170,81,0,1,0,0,-5.26859482051805,2.10743792820722,0,2,0,1,3,3
171,81,0,1,0,0,1.05371896410361,5.77948203917089e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
1,82,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
3,82,0,1,0,0,0,0,0,1,0,1,3,3
4,82,0,1,0,0,0,0,0,1,0,1,3,3
6,82,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,82,0,1,0,0,5.36165710622144e-16,-1.60345044346349e-16,0,2,0,1,3,3
8,82,0,1,0,0,-6.8963743145982e-16,-2.06569872260188e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
9,82,0,1,0,0,2.11514956786681e-15,-6.31593542897867e-15,0,2,0,1,3,3
169,82,0,1,0,0,0,0,0,2,0,1,3,3
170,82,0,1,0,0,-3.16115689231083,2.10743792820722,0,1,0,1,3,3
171,82,0,1,0,0,3.16115689231083,2.10743792820722,0,1,0,1,3,3
1,83,0,1,0,0,0,0,0,1,0,1,3,3
3,83,0,1,0,0,0,0,0,1,0,1,3,3
6,83,0,1,0,0,0,0,-1,0,-1,0,5,3
7,83,0,1,0,0,3.11070093135464e-15,-9.11411018526686e-17,0,1,0,1,3,3
8,83,0,1,0,0,-8.07494587207303e-16,-5.66281933916444e-16,0,1,0,1,3,3
9,83,0,1,0,0,5.36165710622144e-16,5.46976053015769e-15,0,1,0,1,3,3
169,83,0,1,0,0,0,0,0,1,0,1,3,3
170,83,0,1,0,0,-3.16115689231083,2.10743792820722,0,1,0,1,3,3
171,83,0,1,0,0,3.16115689231082,2.10743792820722,0,2,0,1,3,3
1,84,0,1,0,0,0,0,0,1,0,1,3,3
3,84,0,1,0,0,0,0,0,1,0,1,3,3
4,84,0,1,0,0,-2.04137440562074e-17,-9.32519418457557e-17,0,1,0,1,3,3
6,84,0,1,0,0,0,0,0,1,0,1,3,3
7,84,0,1,0,0,3.11070093135464e-15,8.53658714279436e-15,0,1,0,1,3,3
8,84,0,1,0,0,-8.07494587207303e-16,-5.66281933916444e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
9,84,0,1,0,0,-6.19730697212034e-16,-8.62772824464703e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
10,84,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
169,84,0,1,0,0,0,0,-1,3,-0.316227766016838,0.948683298050514,3,3
170,84,0,1,0,0,-1.05371896410361,1.05371896410361,0,2,0,1,3,3
171,84,0,1,0,0,1.42032606371573e-15,9.0753601401345e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
1,85,0,1,0,0,0,0,1,0,1,0,1,3
3,85,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
4,85,0,1,0,0,-2.04137440562074e-17,-9.32519418457557e-17,-1,1,-0.707106781186547,0.707106781186547,4,3
6,85,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,85,0,1,0,0,3.11070093135464e-15,8.53658714279436e-15,0,1,0,1,3,3
8,85,0,1,0,0,-1.93326744343712e-16,-2.61395195698335e-17,0,1,0,1,3,3
9,85,0,1,0,0,6.69882473972644e-16,2.73488026507885e-15,0,1,0,1,3,3
10,85,0,1,0,0,0,0,0,1,0,1,3,3
13,85,0,1,0,0,-3.64854760226775e-16,-1.53697432870172e-15,0,1,0,1,3,3
18,85,0,1,0,0,-1.99893257763384e-15,1.05771862352622e-16,1,1,0.707106781186547,0.707106781186547,2,3
169,85,0,1,0,0,0,0,0,1,0,1,3,3
170,85,0,1,0,0,1.28418338029096e-16,1.43440845292981e-15,0,1,0,1,3,3
171,85,0,1,0,0,1.57898385724467e-15,1.05371896410361,0,1,0,1,3,3
1,86,0,1,0,0,0,0,0,1,0,1,3,3
3,86,0,1,0,0,0,0,0,1,0,1,3,3
4,86,0,1,0,0,-2.04137440562074e-17,-9.32519418457557e-17,0,1,0,1,3,3
5,86,0,1,0,0,2.38622377479067e-16,-1.16444524441666e-16,0,1,0,1,3,3
7,86,0,1,0,0,-1.62625064037936e-15,3.42540124119033e-15,0,1,0,1,3,3
8,86,0,1,0,0,-1.21423670511506e-15,5.74767709490699e-16,0,1,0,1,3,3
9,86,0,1,0,0,4.56065914688567e-15,0,1,1,0.707106781186547,0.707106781186547,2,3
10,86,0,1,0,0,0,0,0,1,0,1,3,3
13,86,0,1,0,0,1.69206211845632e-15,-5.46976053015769e-15,0,1,0,1,3,3
169,86,0,1,0,0,0,0,0,2,0,1,3,3
170,86,0,1,0,0,1.57134055371633e-16,1.05371896410361,0,1,0,1,3,3
171,86,0,1,0,0,1.79052758194991e-15,3.89077667291303e-15,0,1,0,1,3,3
3,87,0,1,0,0,0,0,0,1,0,1,3,3
4,87,0,1,0,0,-2.04137440562074e-17,-9.32519418457557e-17,0,1,0,1,3,3
5,87,0,1,0,0,2.38622377479067e-16,-1.16444524441666e-16,0,1,0,1,3,3
6,87,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,87,0,1,0,0,-1.62625064037936e-15,3.42540124119033e-15,-1,2,-0.447213595499958,0.894427190999916,3,3
8,87,0,1,0,0,-1.21423670511506e-15,5.74767709490699e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
9,87,0,1,0,0,1.13078261211657e-16,0,0,1,0,1,3,3
10,87,0,1,0,0,0,0,0,1,0,1,3,3
13,87,0,1,0,0,1.13078261211657e-16,-2.73488026507885e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
14,87,0,1,0,0,0,3.15796771448933e-15,1,1,0.707106781186547,0.707106781186547,2,3
18,87,0,1,0,0,-1.63721922005885e-15,-2.65470774290567e-15,0,1,0,1,3,3
169,87,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
170,87,0,1,0,0,-7.9425419224235e-16,1.05371896410361,0,2,0,1,3,3
171,87,0,1,0,0,1.94538833645651e-15,-3.15796771448933e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
1,88,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
3,88,0,1,0,0,0,0,0,1,0,1,3,3
4,88,0,1,0,0,-2.04137440562074e-17,-9.32519418457557e-17,0,1,0,1,3,3
5,88,0,1,0,0,2.38622377479067e-16,-1.16444524441666e-16,0,1,0,1,3,3
6,88,0,1,0,0,0,0,0,1,0,1,3,3
7,88,0,1,0,0,4.45024608769476e-16,2.14047919164252e-15,0,1,0,1,3,3
8,88,0,1,0,0,-2.07950168390846e-15,-1.46059239390908e-15,0,1,0,1,3,3
9,88,0,1,0,0,-3.04488945327768e-15,2.8952253094252e-15,0,2,0,1,3,3
10,88,0,1,0,0,1.14154661207361e-17,-3.67521049660312e-16,0,1,0,1,3,3
11,88,0,1,0,0,7.20089694077932e-16,-4.00873530735224e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
12,88,0,1,0,0,4.81712409390717e-15,-3.15796771448933e-15,0,1,0,1,3,3
13,88,0,1,0,0,-3.77769841170137e-15,5.46976053015769e-15,0,1,0,1,3,3
14,88,0,1,0,0,-2.00207130665515e-15,1.36744013253942e-15,0,1,0,1,3,3
18,88,0,1,0,0,-1.63721922005885e-15,-2.65470774290567e-15,1,0,1,0,1,3
169,88,0,1,0,0,0,0,0,2,0,1,3,3
170,88,0,1,0,0,1.05855428953016e-15,4.31811750927642e-15,0,1,0,1,3,3
171,88,0,1,0,0,2.73488026507885e-15,1.05371896410361,0,1,0,1,3,3
4,89,0,1,0,0,-2.04137440562074e-17,-9.32519418457557e-17,-1,1,-0.707106781186547,0.707106781186547,4,3
5,89,0,1,0,0,2.38622377479067e-16,-1.16444524441666e-16,0,1,0,1,3,3
6,89,0,1,0,0,0,0,0,1,0,1,3,3
7,89,0,1,0,0,4.45024608769476e-16,2.14047919164252e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
8,89,0,1,0,0,-2.07950168390846e-15,-1.46059239390908e-15,-1,0,-1,0,5,3
9,89,0,1,0,0,1.13078261211657e-16,0,0,1,0,1,3,3
10,89,0,1,0,0,3.66739323838593e-17,-2.68671583250007e-16,0,1,0,1,3,3
12,89,0,1,0,0,-1.42098437371675e-15,-2.47424764821962e-15,0,1,0,1,3,3
13,89,0,1,0,0,-3.77769841170137e-15,5.46976053015769e-15,0,2,0,1,3,3
18,89,0,1,0,0,2.0396681673305e-15,-7.46086325713335e-15,0,1,0,1,3,3
169,89,0,1,0,0,0,0,0,2,0,1,3,3
170,89,0,1,0,0,1.53437282577327e-16,4.92625107716127e-15,0,1,0,1,3,3
171,89,0,1,0,0,2.94642398978409e-15,1.0537189641036,-1,1,-0.707106781186547,0.707106781186547,4,3
1,90,0,1,0,0,0,0,0,1,0,1,3,3
3,90,0,1,0,0,0,0,0,1,0,1,3,3
4,90,0,1,0,0,0,0,0,1,0,1,3,3
5,90,0,1,0,0,2.91684745908474e-16,-2.79426019866886e-16,0,1,0,1,3,3
6,90,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,90,0,1,0,0,1.16686498751367e-15,7.78326654992952e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
8,90,0,1,0,0,-1.57898385724467e-15,-2.6961650764522e-15,0,1,0,1,3,3
9,90,0,1,0,0,-3.16115689231083,2.73488026507885e-15,0,1,0,1,3,3
11,90,0,1,0,0,-1.38115146407268e-17,-8.97704115942074e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
13,90,0,1,0,0,-6.19730697212034e-16,0,0,1,0,1,3,3
14,90,0,1,0,0,-1.79052758194991e-15,-1.36744013253942e-15,1,1,0.707106781186547,0.707106781186547,2,3
18,90,0,1,0,0,2.0396681673305e-15,-7.46086325713335e-15,1,1,0.707106781186547,0.707106781186547,2,3
169,90,0,1,0,0,0,0,0,1,0,1,3,3
170,90,0,1,0,0,5.00182198395756e-16,9.16931739683518e-16,0,1,0,1,3,3
171,90,0,1,0,0,-2.11543724705244e-16,1.0537189641036,0,1,0,1,3,3
1,91,0,1,0,0,0,0,1,0,1,0,1,3
3,91,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
4,91,0,1,0,0,0,0,0,1,0,1,3,3
5,91,0,1,0,0,2.91684745908474e-16,-2.79426019866886e-16,0,1,0,1,3,3
6,91,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
8,91,0,1,0,0,-7.50776739995683e-16,-1.90101166618841e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
9,91,0,1,0,0,-8.42975171282887,-3.99680288865056e-15,0,1,0,1,3,3
10,91,0,1,0,0,3.66739323838593e-17,-2.68671583250007e-16,0,1,0,1,3,3
11,91,0,1,0,0,2.18958438075194e-16,-7.10678110201053e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
12,91,0,1,0,0,2.46510117755942e-15,1.36744013253942e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
18,91,0,1,0,0,1.69206211845632e-15,-2.5745352207325e-15,1,0,1,0,1,3
169,91,0,1,0,0,0,0,-1,2,-0.447213595499958,0.894427190999916,3,3
170,91,0,1,0,0,5.00182198395756e-16,9.16931739683518e-16,0,2,0,1,3,3
171,91,0,1,0,0,-2.11543724705244e-16,1.0537189641036,-1,1,-0.707106781186547,0.707106781186547,4,3
1,92,0,1,0,0,0,0,0,1,0,1,3,3
3,92,0,1,0,0,0,0,0,1,0,1,3,3
4,92,0,1,0,0,0,0,0,1,0,1,3,3
5,92,0,1,0,0,7.51027305676568e-16,-2.19876950413397e-15,0,1,0,1,3,3
6,92,0,1,0,0,0,0,0,1,0,1,3,3
7,92,0,1,0,0,-1.343157412362e-15,5.2315885244566e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
8,92,0,1,0,0,-1.07846603058088e-15,-1.76218609685059e-15,-1,0,-1,0,5,3
9,92,0,1,0,0,-8.42975171282887,-1.33226762955019e-15,0,1,0,1,3,3
10,92,0,1,0,0,2.00290459750215e-16,-2.10984941437578e-16,1,1,0.707106781186547,0.707106781186547,2,3
12,92,0,1,0,0,3.16115689231083,4.736951571734e-15,0,1,0,1,3,3
13,92,0,1,0,0,-3.77769841170137e-15,5.46976053015769e-15,0,1,0,1,3,3
14,92,0,1,0,0,2.94642398978409e-15,2.11567301966595e-15,0,1,0,1,3,3
15,92,0,1,0,0,-1.05371896410361,-7.37603274872526,0,1,0,1,3,3
18,92,0,1,0,0,-8.93441681955668e-16,-2.67433526701e-16,0,1,0,1,3,3
169,92,0,1,0,0,0,0,0,2,0,1,3,3
170,92,0,1,0,0,3.41846474883928e-16,1.38913584001688e-15,0,1,0,1,3,3
171,92,0,1,0,0,-2.11543724705244e-16,2.10743792820722,-1,1,-0.707106781186547,0.707106781186547,4,3
1,93,0,1,0,0,0,0,0,1,0,1,3,3
3,93,0,1,0,0,0,0,0,1,0,1,3,3
4,93,0,1,0,0,0,0,0,1,0,1,3,3
5,93,0,1,0,0,7.51027305676568e-16,-2.19876950413397e-15,0,1,0,1,3,3
6,93,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,93,0,1,0,0,1.01983408366525e-15,1.06240974516308e-15,0,1,0,1,3,3
8,93,0,1,0,0,5.7794820391709e-16,1.79052758194991e-15,0,1,0,1,3,3
9,93,0,1,0,0,-10.5371896410361,-5.32907051820075e-15,0,1,0,1,3,3
10,93,0,1,0,0,1.98220053630074e-16,1.086966471406e-16,0,1,0,1,3,3
11,93,0,1,0,0,4.83671389226381e-16,-7.35006360887356e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
13,93,0,1,0,0,-3.77769841170137e-15,5.46976053015769e-15,0,1,0,1,3,3
15,93,0,1,0,0,-1.05371896410361,-7.37603274872526,0,1,0,1,3,3
16,93,0,1,0,0,-1.05771862352622e-16,-1.52609792606836e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
18,93,0,1,0,0,-4.78421835486869e-15,1.67012495909734e-15,1,0,1,0,1,3
169,93,0,1,0,0,0,0,0,2,0,1,3,3
170,93,0,1,0,0,-3.7603259354895e-16,2.61146747099664e-15,0,1,0,1,3,3
171,93,0,1,0,0,4.31386412232351e-15,3.16115689231083,0,1,0,1,3,3
3,94,0,1,0,0,0,0,0,1,0,1,3,3
4,94,0,1,0,0,0,0,0,1,0,1,3,3
5,94,0,1,0,0,7.51027305676568e-16,-2.19876950413397e-15,0,1,0,1,3,3
6,94,0,1,0,0,0,0,0,1,0,1,3,3
7,94,0,1,0,0,1.01983408366525e-15,1.06240974516308e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
8,94,0,1,0,0,5.7794820391709e-16,1.79052758194991e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
9,94,0,1,0,0,-10.5371896410361,-5.32907051820075e-15,0,1,0,1,3,3
